Customer_ID,Gender,Age,Income,Relation_length,Contract_length,Start_channel,Email_list,Home_age,Home_label,Electricity_usage,Gas_usage,Province,Churn
18502,0,52,12662,43,11,Online,0,37,F,2053,1524,Noord-Holland,1
18503,1,40,4782,43,11,Online,1,13,E,2284,1876,Utrecht,1
18504,0,36,2075,39,11,Online,0,8,B,1832,674,Noord-Brabant,0
18505,0,58,6824,113,30,Online,1,91,G,2271,991,Limburg,0
18506,0,68,11653,22,11,Online,1,47,D,1648,1255,Gelderland,0
18507,1,33,6695,23,0,Online,1,99,E,1763,947,Zuid-Holland,1
18508,1,57,6037,124,0,Online,1,33,F,3049,1994,Zuid-Holland,0
18509,1,81,5324,36,0,Phone,0,25,G,2206,2143,Utrecht,1
18510,1,49,6048,126,32,Online,1,83,E,2307,1600,Gelderland,0
18511,1,37,6081,83,3,Online,1,86,D,2248,1172,Utrecht,1
18512,1,38,3004,94,24,Online,1,23,B,1481,1188,Noord-Brabant,0
18513,0,65,6432,63,22,Online,1,32,B,2374,1262,Zuid-Holland,1
18514,1,44,5845,85,0,Online,1,15,E,2005,1080,Gelderland,0
18515,0,40,2107,37,17,Online,1,121,F,2274,1846,Gelderland,1
18516,0,32,4438,3,34,Phone,1,12,E,2566,1159,Limburg,1
18517,0,37,11946,32,25,Online,1,49,E,2155,1587,Zuid-Holland,0
18518,1,56,7914,81,34,Online,1,28,D,2711,838,Noord-Brabant,0
18519,0,61,9456,97,0,Online,1,0,B,2775,928,Gelderland,1
18520,1,58,4476,34,0,Online,1,41,G,2764,1935,Friesland,1
18521,1,90,7102,182,0,Phone,0,35,G,2992,2145,Noord-Brabant,1
18522,1,61,5354,16,0,Phone,0,41,F,2249,1709,Overijssel,0
18523,1,57,4863,18,0,Phone,1,10,E,2416,1253,Noord-Holland,0
18524,0,37,6252,71,36,Online,0,47,G,2439,1416,Noord-Holland,0
18525,1,87,7320,65,0,Phone,0,33,D,2861,407,Zuid-Holland,0
18526,1,29,2541,13,3,Online,1,67,D,2317,1454,Utrecht,1
18527,1,96,6950,32,17,Phone,0,19,C,2417,754,Noord-Holland,0
18528,1,59,9329,107,0,Online,1,47,C,2253,1095,Overijssel,0
18529,1,39,4029,62,0,Online,1,10,C,2308,951,Gelderland,1
18530,1,49,7045,30,0,Online,1,92,D,1847,1193,Noord-Holland,1
18531,0,49,5177,92,9,Online,0,87,G,2567,973,Utrecht,1
18532,0,25,12892,33,0,Phone,0,27,F,2727,1455,Noord-Holland,1
18533,0,45,13592,67,7,Online,1,11,D,2616,1363,Drenthe,0
18534,0,48,2715,35,0,Online,1,92,G,3391,1819,Limburg,1
18535,0,57,2877,112,33,Phone,1,6,B,2804,1063,Zuid-Holland,1
18536,1,31,2309,45,0,Online,1,99,E,2567,1422,Utrecht,1
18537,0,40,4939,95,0,Online,1,41,D,2335,1307,Noord-Holland,0
18538,0,23,4360,20,2,Online,1,45,D,1377,1543,Limburg,0
18539,0,70,2250,184,0,Phone,0,19,G,2171,2444,Utrecht,0
18540,0,40,9011,85,0,Phone,0,22,F,3030,1979,Zuid-Holland,1
18541,1,44,6214,72,0,Online,1,31,F,2804,2146,Zuid-Holland,1
18542,1,51,3933,103,12,Phone,0,1,A,1872,1002,Gelderland,0
18543,0,30,2329,43,34,Online,0,11,B,2365,705,Noord-Brabant,0
18544,0,34,10986,25,29,Online,1,6,A,1761,522,Limburg,0
18545,0,43,6848,84,1,Phone,0,2,B,1819,1301,Noord-Holland,0
18546,1,46,4318,120,15,Online,1,25,B,2549,1000,Utrecht,0
18547,1,68,3843,152,26,Online,1,25,B,3250,498,Noord-Holland,1
18548,0,43,3851,39,10,Online,0,69,B,2461,868,Zuid-Holland,1
18549,1,27,4777,19,0,Online,0,56,C,2794,701,Zuid-Holland,0
18550,1,45,6177,0,6,Online,1,94,B,2236,985,Zuid-Holland,1
18551,1,67,3692,85,0,Online,1,96,C,2826,971,Gelderland,0
18552,1,84,6692,166,0,Phone,0,30,F,2775,585,Noord-Brabant,0
18553,0,74,1037,140,26,Online,1,58,E,2837,1620,Zuid-Holland,1
18554,0,37,6166,71,0,Online,1,20,C,787,1119,Zuid-Holland,0
18555,1,77,2753,130,33,Phone,0,66,D,2100,1346,Limburg,0
18556,1,35,10716,81,25,Phone,1,2,A,2031,701,Noord-Brabant,0
18557,0,28,3297,11,9,Online,1,1,C,2608,851,Gelderland,1
18558,1,58,3898,77,9,Online,1,5,B,2646,461,Zuid-Holland,1
18559,1,30,1997,48,0,Online,1,72,G,2737,2735,Zuid-Holland,1
18560,1,62,3547,31,0,Online,0,86,E,2475,1562,Noord-Holland,1
18561,1,44,1862,1,32,Online,1,111,G,2444,1963,Gelderland,1
18562,1,36,3625,13,22,Online,1,92,F,2352,2181,Gelderland,0
18563,1,30,8341,0,0,Online,1,1,A,1134,0,Zuid-Holland,0
18564,0,44,3831,50,7,Online,1,20,C,2435,1135,Flevoland,0
18565,0,39,10000,95,12,Online,1,16,C,2852,967,Groningen,0
18566,1,68,11456,183,0,Phone,0,36,D,2634,1851,Gelderland,0
18567,1,64,3384,46,11,Online,1,48,E,3040,890,Noord-Holland,1
18568,0,49,4633,97,30,Online,1,5,A,1759,881,Zuid-Holland,1
18569,0,46,2211,8,11,Phone,0,38,F,2686,1253,Noord-Holland,1
18570,0,67,6153,148,14,Online,0,27,G,2683,1365,Groningen,0
18571,1,35,6148,64,0,Phone,0,44,F,2809,1041,Gelderland,0
18572,0,30,2905,14,20,Online,1,42,G,2607,1773,Overijssel,1
18573,1,61,4991,27,11,Online,1,44,C,1802,1424,Overijssel,0
18574,1,55,2554,25,12,Online,0,161,D,2210,1553,Zuid-Holland,0
18575,1,57,4370,156,24,Online,1,35,E,2722,1623,Zuid-Holland,0
18576,1,33,4336,7,17,Online,1,43,G,2600,1177,Gelderland,1
18577,1,50,9568,29,0,Online,1,40,D,2123,1880,Groningen,0
18578,1,48,6373,111,33,Online,1,29,C,2199,901,Noord-Holland,1
18579,1,52,5799,7,0,Online,1,46,C,2496,851,Overijssel,1
18580,1,40,2895,25,0,Online,1,23,D,2182,839,Gelderland,1
18581,1,46,6464,123,5,Online,0,27,D,1924,1492,Noord-Holland,0
18582,1,84,2866,4,2,Phone,0,32,B,2567,726,Limburg,0
18583,1,49,10269,98,31,Phone,1,25,E,2300,1377,Zuid-Holland,0
18584,0,31,4281,55,0,Online,1,82,G,1756,1557,Gelderland,1
18585,1,50,4969,131,0,Online,0,56,E,2399,1533,Overijssel,0
18586,1,46,4301,76,24,Online,1,60,E,2102,716,Flevoland,0
18587,1,51,7435,49,6,Online,1,5,B,2621,766,Zuid-Holland,0
18588,1,66,1421,94,10,Online,1,45,G,1801,1488,Overijssel,0
18589,1,52,3593,103,3,Online,0,43,F,1986,1849,Noord-Holland,0
18590,0,28,7008,5,32,Online,1,33,G,3377,1758,Zuid-Holland,1
18591,0,35,1987,56,0,Online,1,133,C,2316,619,Gelderland,1
18592,1,51,6499,5,22,Online,1,24,G,2111,237,Noord-Holland,0
18593,1,58,2025,84,0,Online,1,31,C,2531,558,Limburg,1
18594,0,44,4507,20,0,Online,1,44,G,2828,1144,Noord-Holland,1
18595,1,22,1613,19,0,Online,1,159,C,3251,1458,Zuid-Holland,1
18596,1,38,2539,42,0,Online,1,18,G,2211,1300,Noord-Holland,1
18597,1,34,7558,6,8,Online,1,23,F,2682,1095,Zeeland,1
18598,0,64,5773,83,2,Online,1,34,F,3016,2044,Noord-Holland,1
18599,0,52,7956,139,0,Online,0,39,E,3381,688,Groningen,1
18600,1,60,2707,82,0,Phone,0,6,B,1761,630,Noord-Holland,0
18601,0,41,5828,105,3,Online,1,16,G,3004,1457,Utrecht,1
18602,1,57,7136,58,0,Online,1,37,E,2395,1652,Zuid-Holland,1
18603,1,73,4584,114,0,Online,1,12,E,2577,1658,Utrecht,1
18604,0,45,4509,80,8,Online,1,15,B,1720,1017,Gelderland,0
18605,1,38,2465,47,14,Online,1,44,E,2864,1407,Utrecht,1
18606,0,31,6245,26,16,Online,1,39,F,2225,1918,Gelderland,0
18607,1,43,4993,48,0,Online,1,127,G,1978,2963,Noord-Brabant,0
18608,0,65,1978,68,10,Online,1,32,C,2187,1468,Zuid-Holland,1
18609,0,50,7776,109,9,Online,1,28,G,1442,1378,Zuid-Holland,0
18610,1,45,2200,4,36,Online,1,44,D,2134,1726,Noord-Holland,1
18611,1,34,2387,25,0,Online,1,46,F,2876,1456,Limburg,1
18612,0,41,6623,69,26,Online,1,2,A,1700,396,Overijssel,0
18613,0,37,9758,13,3,Online,1,6,A,1418,1092,Noord-Brabant,0
18614,0,42,3407,53,6,Online,1,35,D,1412,1386,Noord-Holland,0
18615,0,28,3598,40,24,Online,1,18,C,1964,868,Zuid-Holland,1
18616,1,30,4997,8,0,Online,1,26,D,2126,1423,Noord-Holland,1
18617,0,31,3031,48,0,Online,0,47,F,2670,1326,Zuid-Holland,1
18618,1,45,6342,47,0,Phone,1,129,B,1799,478,Utrecht,0
18619,0,43,5772,29,0,Online,1,3,B,1539,811,Flevoland,0
18620,1,54,4664,101,0,Online,1,50,E,2958,2018,Gelderland,1
18621,0,37,5187,80,10,Online,1,91,G,2584,1981,Zuid-Holland,1
18622,1,33,2656,8,5,Phone,0,15,D,3497,1027,Gelderland,0
18623,1,44,2049,29,1,Phone,1,57,E,2751,1677,Noord-Holland,1
18624,0,53,10941,40,9,Online,1,76,C,1886,722,Zuid-Holland,0
18625,0,36,3949,31,5,Online,1,90,D,2838,1437,Noord-Holland,0
18626,0,53,3375,125,6,Online,1,30,D,3016,952,Groningen,0
18627,1,39,1573,52,18,Online,1,40,G,3028,1599,Zuid-Holland,1
18628,1,76,3617,56,0,Phone,0,11,C,2128,1287,Friesland,1
18629,1,71,1714,120,0,Online,1,17,E,1547,2131,Overijssel,1
18630,0,38,4363,61,0,Online,1,28,C,2375,696,Noord-Brabant,1
18631,0,52,5583,54,0,Online,1,21,E,2287,1486,Noord-Brabant,0
18632,1,76,8023,25,0,Phone,0,44,F,2112,211,Noord-Holland,0
18633,0,38,6567,48,14,Online,1,19,G,3143,2019,Gelderland,0
18634,1,35,10074,19,0,Online,1,4,B,2328,1154,Zuid-Holland,0
18635,0,70,2904,144,23,Online,1,20,C,1903,886,Noord-Brabant,0
18636,1,33,3694,37,0,Online,1,34,G,1858,2006,Limburg,1
18637,1,71,2110,96,12,Online,0,19,B,1396,934,Noord-Holland,0
18638,0,59,6993,42,31,Online,1,38,C,2686,1286,Friesland,0
18639,0,43,5297,35,12,Online,1,21,G,2714,2379,Utrecht,0
18640,0,48,4535,93,0,Phone,0,16,C,1965,1212,Overijssel,1
18641,0,44,7585,4,34,Phone,0,9,A,1790,0,Gelderland,0
18642,1,20,2825,17,9,Online,1,21,B,1783,625,Drenthe,1
18643,1,58,8627,60,0,Online,1,12,F,3129,1056,Noord-Holland,1
18644,1,77,4611,175,12,Phone,0,27,E,1895,1535,Noord-Holland,0
18645,1,61,3275,48,0,Online,1,4,A,2035,606,Noord-Holland,1
18646,0,56,7082,43,0,Phone,1,24,C,2464,1086,Gelderland,1
18647,1,56,5224,89,7,Online,1,33,C,3012,1590,Zuid-Holland,1
18648,1,35,5447,69,0,Online,1,45,C,2275,645,Noord-Brabant,1
18649,1,47,13459,89,22,Online,1,38,D,3319,1226,Flevoland,0
18650,1,63,6044,111,0,Online,1,44,D,2252,23530,Groningen,0
18651,1,56,5906,122,0,Online,1,70,D,2094,1359,Gelderland,1
18652,0,53,2087,44,23,Online,1,21,E,2187,1372,Flevoland,0
18653,0,39,2586,52,5,Online,1,45,F,1947,895,Noord-Brabant,1
18654,1,65,3224,102,9,Online,1,2,B,1799,823,Noord-Brabant,0
18655,0,40,6562,82,12,Online,1,14,D,1602,1530,Friesland,1
18656,0,29,3096,29,2,Online,1,39,C,1355,924,Groningen,1
18657,1,41,16596,11,8,Online,1,26,G,3566,1833,Gelderland,0
18658,0,47,17520,52,0,Online,1,2,B,1734,880,Gelderland,0
18659,0,48,12775,115,14,Online,1,49,D,1355,957,Drenthe,0
18660,1,43,3698,50,0,Online,1,24,D,2250,1145,Overijssel,1
18661,1,57,2743,51,29,Online,1,32,G,3083,1876,Gelderland,1
18662,0,42,6514,70,30,Online,1,25,F,1900,1613,Zuid-Holland,1
18663,1,34,2781,6,0,Online,1,26,F,2977,1552,Utrecht,1
18664,0,40,1772,13,0,Online,1,34,G,2909,2061,Noord-Holland,1
18665,0,34,3022,31,22,Phone,1,2,C,2034,615,Noord-Brabant,0
18666,1,39,2752,49,7,Online,1,84,G,1893,1304,Noord-Holland,0
18667,1,50,3239,58,34,Phone,0,40,D,3139,949,Gelderland,0
18668,1,42,1534,21,0,Online,1,111,C,2307,1633,Friesland,1
18669,1,34,5022,52,21,Phone,1,15,C,2741,843,Groningen,1
18670,0,41,6348,13,3,Online,1,32,B,2535,790,Zuid-Holland,1
18671,0,52,3887,70,12,Online,1,18,G,2052,984,Zuid-Holland,0
18672,0,64,8942,135,19,Online,1,40,D,2371,920,Friesland,0
18673,1,46,5807,87,5,Online,1,25,G,2432,2384,Zuid-Holland,1
18674,0,32,3632,47,36,Online,1,56,G,2247,970,Gelderland,0
18675,1,61,2619,103,0,Online,1,47,C,1382,1228,Noord-Holland,1
18676,0,37,5297,75,0,Online,0,44,G,2408,2517,Gelderland,0
18677,0,45,8785,60,3,Online,1,43,E,2392,1538,Noord-Brabant,0
18678,1,41,2333,75,0,Online,1,32,B,1665,1057,Limburg,1
18679,0,53,4501,144,11,Online,1,56,C,2655,915,Zuid-Holland,0
18680,0,43,4031,46,0,Online,1,20,G,3164,1662,Utrecht,1
18681,1,43,6923,46,0,Online,1,36,G,3686,2226,Drenthe,1
18682,0,61,4589,68,22,Online,1,0,C,2442,819,Zuid-Holland,0
18683,0,45,3275,52,0,Online,1,48,F,2643,286,Limburg,1
18684,1,68,5980,132,6,Online,1,17,C,1731,732,Zuid-Holland,1
18685,0,32,7136,54,28,Online,1,13,D,3508,821,Noord-Brabant,1
18686,1,70,2083,129,12,Online,1,9,A,2091,753,Gelderland,0
18687,1,45,13107,4,0,Online,1,28,G,1389,1408,Noord-Brabant,0
18688,1,36,2746,87,8,Online,1,41,D,2342,1255,Zuid-Holland,0
18689,1,50,5608,122,3,Online,1,47,F,2169,1169,Noord-Brabant,0
18690,1,62,1769,31,36,Online,0,8,B,1797,919,Utrecht,0
18691,1,24,3417,26,32,Online,1,6,A,1137,0,Noord-Brabant,0
18692,0,40,4780,25,0,Online,1,22,G,2239,1612,Zuid-Holland,1
18693,0,37,7363,85,0,Online,1,1,C,2488,989,Gelderland,0
18694,0,68,2579,64,0,Phone,0,59,C,2393,1223,Utrecht,1
18695,0,33,2374,37,0,Online,1,34,E,1928,1675,Zuid-Holland,1
18696,1,46,9021,20,17,Online,1,4,A,1466,871,Noord-Holland,0
18697,1,51,3739,126,17,Phone,0,48,C,1775,1667,Drenthe,0
18698,1,62,6872,148,25,Online,1,147,C,1342,845,Noord-Brabant,0
18699,0,55,10191,39,0,Online,1,161,D,2711,1832,Gelderland,1
18700,1,37,7064,21,0,Online,1,137,G,3219,2761,Zuid-Holland,1
18701,1,30,3687,31,26,Online,1,33,F,2623,1297,Zuid-Holland,0
18702,1,37,2749,84,23,Online,1,2,A,1486,0,Gelderland,0
18703,1,39,5718,38,0,Phone,0,11,D,1913,740,Utrecht,0
18704,0,34,3086,43,3,Online,1,18,D,3354,600,Zeeland,1
18705,0,35,2688,72,5,Online,1,93,C,1888,572,Gelderland,0
18706,0,44,6608,75,0,Online,1,34,E,3053,1758,Drenthe,1
18707,1,45,8521,9,11,Phone,1,17,G,3366,1269,Gelderland,0
18708,1,50,7335,27,30,Online,1,74,E,2339,1815,Utrecht,0
18709,1,59,3795,81,7,Online,1,4,A,1749,0,Friesland,0
18710,1,69,5483,130,23,Online,1,97,E,2030,1494,Noord-Brabant,0
18711,1,42,4419,1,0,Online,1,39,E,2519,1623,Noord-Holland,1
18712,1,30,8116,31,34,Online,1,0,C,2171,1122,Noord-Brabant,0
18713,1,55,1945,90,0,Online,1,16,D,2087,870,Friesland,1
18714,0,63,6280,4,32,Online,1,1,B,1324,714,Zuid-Holland,0
18715,0,26,6894,17,6,Online,1,42,D,1825,1747,Overijssel,1
18716,1,75,2395,54,28,Online,1,8,C,1778,1655,Zuid-Holland,1
18717,1,53,7389,112,17,Online,1,1,B,2560,1180,Noord-Brabant,0
18718,1,40,4203,40,16,Phone,0,195,D,2571,1561,Noord-Brabant,1
18719,1,45,5126,40,8,Online,1,44,G,2043,1664,Noord-Brabant,0
18720,0,37,6928,20,0,Online,1,1,A,1667,0,Noord-Brabant,0
18721,1,36,5584,76,0,Online,1,30,C,610,1474,Utrecht,0
18722,1,63,2298,95,0,Online,1,87,F,2020,1581,Groningen,1
18723,1,46,1752,62,0,Phone,0,36,G,2322,773,Zuid-Holland,1
18724,0,63,1319,47,28,Online,1,97,E,3401,1786,Noord-Holland,1
18725,1,59,3045,37,0,Online,1,86,E,2828,21670,Groningen,1
18726,1,47,6345,61,8,Phone,0,38,F,2324,1407,Drenthe,0
18727,1,95,5262,167,29,Phone,0,2,A,1793,0,Zuid-Holland,0
18728,1,38,5834,89,4,Online,1,10,C,2098,723,Zuid-Holland,0
18729,1,42,6691,29,0,Online,1,29,C,2039,1111,Limburg,0
18730,1,42,2057,104,13,Online,0,44,G,2867,1484,Noord-Brabant,0
18731,1,47,8973,45,0,Online,1,42,C,2583,492,Noord-Brabant,1
18732,0,38,6411,23,13,Online,1,27,B,2158,722,Zuid-Holland,0
18733,1,25,1427,18,0,Phone,0,61,C,2367,1839,Gelderland,1
18734,1,35,3742,2,9,Online,0,9,A,1680,588,Noord-Holland,0
18735,0,35,4281,79,30,Online,1,73,D,2390,1888,Gelderland,0
18736,0,33,6677,19,10,Online,1,90,E,2074,1313,Gelderland,1
18737,0,70,3046,0,0,Online,1,7,A,1317,475,Zuid-Holland,1
18738,0,61,8699,86,0,Online,1,3,A,2089,579,Utrecht,0
18739,0,46,5158,123,2,Online,1,20,G,1191,834,Groningen,0
18740,1,50,3985,52,0,Online,0,28,B,1880,422,Zuid-Holland,0
18741,0,36,11843,10,10,Online,1,41,B,1992,1224,Zuid-Holland,1
18742,1,46,5214,106,0,Phone,0,63,B,1324,635,Noord-Holland,0
18743,1,71,3514,9,0,Online,1,90,G,2610,1695,Gelderland,1
18744,0,72,3678,26,9,Online,1,43,C,2825,787,Noord-Brabant,0
18745,1,31,4590,13,0,Online,1,40,G,2900,2079,Noord-Brabant,1
18746,0,65,5692,53,0,Online,1,91,E,3077,698,Zeeland,1
18747,1,23,1582,30,8,Online,1,13,D,2135,717,Overijssel,0
18748,1,90,3517,42,7,Phone,1,42,F,2638,2540,Gelderland,1
18749,1,59,3947,73,0,Online,1,16,G,2101,1916,Noord-Brabant,1
18750,1,46,6355,99,17,Online,1,4,A,2022,714,Gelderland,0
18751,1,42,4527,74,12,Online,1,0,B,2079,807,Noord-Holland,0
18752,1,40,6237,15,0,Online,1,1,A,1974,189,Overijssel,1
18753,1,54,3629,9,7,Online,1,0,C,2546,397,Noord-Holland,0
18754,0,64,5388,112,2,Online,1,2,A,2573,1131,Limburg,1
18755,1,60,4202,135,11,Phone,0,44,D,3176,1123,Limburg,0
18756,1,78,2008,178,23,Phone,0,7,B,1689,22100,Utrecht,0
18757,0,34,8863,14,18,Online,1,16,E,2612,1944,Gelderland,1
18758,0,60,3619,114,5,Online,1,17,C,1231,1306,Noord-Brabant,0
18759,1,47,3473,79,5,Online,1,36,E,1705,1657,Noord-Holland,1
18760,0,36,6010,68,7,Online,1,0,B,2686,701,Zeeland,0
18761,0,48,6697,95,31,Online,1,41,F,3073,1581,Gelderland,1
18762,1,60,6645,139,0,Online,1,68,D,2560,1399,Zuid-Holland,1
18763,0,39,6566,9,0,Phone,0,6,A,1561,847,Overijssel,1
18764,1,63,3186,161,12,Online,1,23,D,1884,1046,Overijssel,1
18765,0,54,4645,87,23,Phone,1,15,D,2478,1128,Noord-Holland,1
18766,1,54,2541,97,0,Online,1,7,B,1351,1064,Groningen,0
18767,1,22,6940,12,0,Online,1,19,G,2373,1154,Noord-Brabant,1
18768,1,48,3620,30,33,Online,1,23,C,1801,1269,Utrecht,0
18769,1,37,2471,11,18,Online,0,34,E,2647,1013,Overijssel,0
18770,1,46,2988,69,12,Online,1,36,C,2008,363,Noord-Holland,0
18771,1,43,2786,25,2,Online,1,23,G,2305,1630,Noord-Brabant,1
18772,0,63,3536,97,27,Online,1,46,D,2090,1466,Zeeland,1
18773,1,47,6784,41,14,Online,1,80,E,2224,766,Gelderland,0
18774,1,49,5755,31,9,Online,1,21,D,1825,455,Noord-Holland,0
18775,1,56,7695,142,0,Phone,0,162,F,1695,1955,Friesland,0
18776,1,60,5348,23,17,Online,1,4,C,2315,1648,Zuid-Holland,0
18777,0,48,1429,1,7,Online,1,29,E,2259,624,Utrecht,0
18778,1,47,3743,1,23,Phone,0,2,B,2031,1043,Overijssel,0
18779,0,47,6953,53,0,Online,1,5,B,1874,8,Noord-Brabant,0
18780,1,53,3545,110,0,Online,0,27,D,1717,1650,Zuid-Holland,0
18781,0,33,10048,7,6,Online,1,20,G,2451,1949,Noord-Holland,1
18782,1,46,2328,33,0,Online,1,13,F,1857,1948,Zuid-Holland,1
18783,0,28,2889,45,10,Online,1,46,G,2596,1099,Limburg,1
18784,1,50,3700,33,3,Phone,0,72,D,2531,1504,Noord-Brabant,0
18785,0,37,12606,81,0,Online,1,35,B,2039,572,Overijssel,1
18786,0,29,6020,23,0,Online,1,1,C,1596,295,Gelderland,0
18787,1,58,3442,99,0,Online,1,1,B,1793,524,Friesland,0
18788,1,38,4075,93,30,Online,1,92,E,2437,1350,Limburg,1
18789,1,37,3393,56,0,Online,1,8,B,1331,674,Friesland,0
18790,0,54,2390,28,0,Online,1,46,D,1749,1332,Zuid-Holland,1
18791,0,47,2880,12,20,Online,1,23,F,2010,2218,Limburg,1
18792,0,41,4548,99,0,Phone,0,84,G,2449,1975,Limburg,1
18793,1,67,6112,78,6,Online,1,25,B,2513,607,Utrecht,0
18794,1,58,1523,31,7,Online,1,23,C,2325,1403,Noord-Holland,0
18795,1,87,13535,160,1,Phone,1,55,G,2703,1947,Utrecht,0
18796,1,72,2096,155,0,Phone,0,12,G,2104,2129,Zuid-Holland,1
18797,0,40,4909,38,0,Online,1,93,F,2149,1101,Overijssel,1
18798,0,68,8250,81,0,Phone,0,32,D,3074,1042,Zuid-Holland,0
18799,1,63,1543,65,28,Phone,0,48,C,1167,818,Utrecht,1
18800,1,55,5871,133,0,Online,1,1,B,2118,1612,Drenthe,1
18801,1,32,11966,48,0,Online,1,91,C,2363,273,Noord-Holland,0
18802,1,44,2167,3,5,Online,1,74,E,2089,1049,Limburg,1
18803,1,40,5501,39,6,Online,1,37,C,2432,852,Zuid-Holland,0
18804,0,61,3481,5,25,Online,1,23,G,3167,1762,Zuid-Holland,1
18805,0,30,4111,54,0,Online,1,32,G,1996,1899,Noord-Holland,0
18806,1,44,3513,17,6,Online,1,196,F,2338,1143,Drenthe,1
18807,0,21,4939,24,0,Online,1,49,D,2604,934,Groningen,1
18808,0,68,11131,168,9,Online,0,3,B,2298,647,Utrecht,0
18809,1,44,8121,104,0,Online,1,92,F,2050,1049,Gelderland,1
18810,1,73,2269,8,11,Online,1,27,B,2099,666,Zuid-Holland,0
18811,1,43,2926,30,6,Online,1,41,E,3295,822,Zuid-Holland,0
18812,1,42,3236,37,5,Online,0,37,E,2243,1582,Noord-Brabant,0
18813,0,53,9208,110,35,Online,0,43,G,1816,1853,Limburg,0
18814,1,47,5224,40,3,Phone,0,46,E,1738,1750,Limburg,0
18815,0,60,8180,47,19,Phone,0,36,D,2544,984,Noord-Holland,0
18816,0,77,2958,103,8,Phone,0,49,C,2204,356,Gelderland,0
18817,0,45,5926,8,21,Online,0,31,E,1578,2389,Zuid-Holland,0
18818,0,50,4101,62,8,Online,1,46,B,1064,664,Flevoland,0
18819,1,64,2275,58,12,Online,1,44,D,1974,1119,Zuid-Holland,0
18820,0,34,210630,66,6,Online,1,15,D,2421,1892,Noord-Holland,1
18821,1,35,1850,50,20,Online,1,26,G,3222,2155,Limburg,1
18822,1,39,3840,22,0,Online,1,23,D,1673,776,Limburg,0
18823,0,33,1852,61,0,Online,1,46,D,2539,2322,Limburg,1
18824,0,37,10182,46,0,Online,1,49,F,2598,1478,Zuid-Holland,1
18825,0,101,10266,127,8,Phone,0,46,G,2029,1817,Zuid-Holland,0
18826,1,46,4038,25,11,Phone,0,16,C,2329,1870,Groningen,1
18827,1,38,2611,54,25,Online,1,36,D,1888,1556,Groningen,0
18828,0,22,1909,18,10,Phone,0,11,D,2283,1424,Overijssel,0
18829,1,34,3474,62,8,Online,1,13,C,2713,1259,Utrecht,0
18830,0,36,6832,65,0,Online,1,17,E,3011,1725,Limburg,1
18831,0,52,14172,3,0,Phone,0,92,C,2770,909,Gelderland,1
18832,0,58,6878,115,22,Online,1,18,D,2534,1035,Noord-Brabant,0
18833,1,65,15452,154,13,Phone,0,37,E,2043,1038,Zuid-Holland,0
18834,1,45,1382,98,0,Online,1,22,E,2668,1634,Utrecht,1
18835,1,35,4144,13,0,Online,1,16,G,2635,1122,Zeeland,1
18836,0,57,4498,37,33,Online,1,59,D,1942,951,Noord-Brabant,0
18837,0,31,3214,63,35,Online,1,44,F,2099,1462,Noord-Holland,1
18838,1,52,7049,100,0,Online,1,39,E,3176,570,Zuid-Holland,1
18839,0,53,5551,94,28,Online,1,2,A,1409,546,Overijssel,0
18840,1,62,1301,51,0,Online,1,11,B,2847,1052,Zuid-Holland,1
18841,0,52,4025,99,0,Online,1,10,E,2731,802,Overijssel,1
18842,1,36,3428,52,4,Phone,0,21,C,2629,1587,Limburg,0
18843,1,73,2086,35,0,Online,1,14,E,2466,774,Noord-Brabant,1
18844,0,45,6752,32,3,Online,0,49,G,2594,1595,Gelderland,1
18845,1,57,858,124,0,Online,1,38,C,2115,881,Limburg,1
18846,0,42,3412,25,34,Online,1,47,C,2447,1073,Friesland,0
18847,1,42,3712,40,14,Online,1,40,F,2189,358,Utrecht,0
18848,0,34,8069,66,8,Phone,0,8,B,2185,655,Flevoland,0
18849,0,48,6286,21,17,Online,1,26,E,2918,1350,Limburg,0
18850,0,35,21200,11,0,Online,1,66,E,26170,1289,Noord-Brabant,1
18851,0,41,18218,86,0,Online,1,37,G,1623,1312,Zuid-Holland,1
18852,0,41,5152,85,33,Online,1,22,E,2437,758,Noord-Holland,1
18853,1,42,1871,5,0,Phone,1,20,D,3141,1315,Utrecht,1
18854,1,53,6310,105,5,Phone,1,14,G,2267,1088,Gelderland,1
18855,0,58,5108,88,0,Online,1,23,D,2168,822,Zuid-Holland,1
18856,1,44,5755,11,0,Online,1,23,G,2082,1505,Noord-Brabant,0
18857,1,59,5523,37,25,Online,1,9,A,1128,0,Noord-Holland,0
18858,1,23,4656,31,0,Online,1,48,D,2012,1056,Noord-Brabant,1
18859,0,38,7753,30,0,Online,1,49,C,2206,1122,Flevoland,1
18860,0,48,5510,28,0,Online,1,11,E,2187,2517,Zuid-Holland,1
18861,1,39,3757,16,3,Online,1,8,B,2249,940,Zuid-Holland,1
18862,1,39,4113,48,5,Online,1,28,E,1787,1687,Noord-Holland,1
18863,1,57,4303,66,20,Phone,0,36,G,3262,1948,Utrecht,0
18864,0,48,5551,19,0,Phone,0,11,D,2677,1072,Zuid-Holland,1
18865,0,23,171090,9,0,Online,1,43,G,2648,1319,Drenthe,1
18866,1,41,7273,26,0,Online,1,21,F,2838,1769,Zeeland,1
18867,1,45,2578,74,0,Online,1,55,C,1704,625,Gelderland,1
